2.050000000000000000e+02
2.060416666666666572e+02
2.070833333333333428e+02
2.081250000000000000e+02
2.091666666666666572e+02
2.102083333333333428e+02
2.112500000000000000e+02
2.122916666666666572e+02
2.133333333333333428e+02
2.143750000000000000e+02
2.154166666666666572e+02
2.164583333333333428e+02
2.175000000000000000e+02
2.185416666666666572e+02
2.195833333333333428e+02
2.206250000000000000e+02
2.216666666666666572e+02
2.227083333333333428e+02
2.237500000000000000e+02
2.247916666666666572e+02
2.258333333333333428e+02
2.268750000000000000e+02
2.279166666666666572e+02
2.289583333333333428e+02
2.300000000000000000e+02
