129600    285.47115    74.299894    131894.46   -42357.076    3484.5799   -45841.656   0.15300336 
131600     290.7509   -72.765468    132110.81   -42351.858    3549.0268   -45900.884   0.14031664 
133600    288.85357    -28.95246    132053.02   -42187.909    3525.8671   -45713.776   0.15680026 
135600    292.05109    116.85368    131862.39   -42262.565    3564.8974   -45827.462   0.15337712 
137600    293.07211   -269.12582       132311    -42271.11    3577.3604   -45848.471   0.14485765 
139600    291.93656    123.20218    131942.02   -42249.803    3563.4995   -45813.302   0.13919341 
141600    293.03288    145.22711    131880.96   -42210.279    3576.8815    -45787.16   0.15201856 
143600    291.28795   -175.91646    132223.47   -42253.342    3555.5822   -45808.924   0.14690766 
145600    289.22822    39.776277    131959.73     -42268.1    3530.4403    -45798.54   0.14858469 
147600    292.80338   -27.501559    132093.76   -42230.601    3574.0802   -45804.681   0.14506137 
149600     288.3442   -150.64832    132201.84   -42326.827    3519.6496   -45846.476   0.14466885 
151600    297.41243     355.6045    131669.59   -42156.681    3630.3402   -45787.021   0.14624246 
153600    292.03045   -136.72552    132289.71   -42221.573    3564.6455   -45786.218    0.1413369 
155600    293.86232   -72.724186    132130.83   -42238.129    3587.0061   -45825.135   0.14341917 
157600    287.52671     123.2385    131921.77   -42361.452    3509.6709   -45871.123    0.1408721 
159600    290.65435   -118.70492     132149.2   -42259.654    3547.8482   -45807.502   0.14719247 
161600    283.89288   -92.753399    132113.02   -42330.792    3465.3149   -45796.107    0.1429035 
163600    297.03067    441.63943    131584.18   -42274.434    3625.6803   -45900.114   0.14195456 
165600    293.42528   -204.82756    132269.96   -42254.408    3581.6714    -45836.08   0.14629449 
167600    288.82648   -81.823439    132171.12   -42303.875    3525.5365   -45829.411   0.14540175 
169600    288.38138    136.42039    131870.44   -42353.917    3520.1034    -45874.02   0.14344526 
171600    292.84697    -254.6499    132320.16   -42364.772    3574.6123   -45939.384   0.14143334 
173600    291.99571   -9.4922535    132050.69    -42316.56    3564.2215   -45880.782   0.14213643 
175600    293.33006    551.61623    131489.24   -42292.353    3580.5091   -45872.862   0.13863604 
177600    291.15292   -247.79622       132311   -42328.552     3553.934   -45882.486     0.147371 
179600    295.10597    51.471631     132056.4    -42244.46    3602.1865   -45846.646   0.14081431 
181600    291.04441    214.72328    131842.66    -42286.15    3552.6095   -45838.759   0.14507442 
183600     291.4284   -279.64747    132382.32   -42235.007    3557.2966   -45792.303   0.14553348 
185600    287.63497    108.44931    131919.82   -42339.317    3510.9924   -45850.309   0.14460228 
187600    286.18409    73.668726    131995.74   -42293.641    3493.2824   -45786.924   0.14291886 
189600     297.4127   -173.39691    132284.37   -42229.774    3630.3435   -45860.118   0.14420353 
191600    295.51472    248.54187    131831.85   -42227.617    3607.1759   -45834.793   0.13901531 
193600    297.94606   -27.543902    132103.25   -42230.844    3636.8539   -45867.698   0.14262947 
195600    297.07796   -287.75096    132404.42   -42244.822    3626.2575   -45871.079   0.14135032 
197600    293.45962    253.01671    131775.45   -42260.531    3582.0906   -45842.622   0.14753411 
199600    297.93992   -18.818566    132141.66   -42260.268    3636.7789   -45897.047   0.13894844 
